Time,PLCCellID_CE,PLCCellIDClass_CE,PLCTrayID_CE,K_Value,3.45V_mAH,3.5-2.8V_mAH,acirVP12_CE,acirRP12_CE,CellThicknessP12_CE
2026/8/23 22:58,MW2017B07711,C43,A22056,-0.03013,52414.4,52495.1,3.21E+00,7.10E-04,18571
2026/8/23 22:58,MW2044B23552,AC20,A03665,-0.04071,54792.3,54362.5,3.24E+00,8.60E-04,18022
2026/8/23 22:58,MW2017B06999,O,A22056,-0.02803,53342.9,54743.2,0.00E+00,0.00E+00,18682
2026/8/23 22:57,MW2044B12226,AC20,A03665,-0.0233,53984.5,51991.7,3.23E+00,9.10E-04,18064
2026/8/23 22:57,MW2045B48193,AC20,A03665,-0.0379,53000.4,50372.8,3.24E+00,9.00E-04,17863
2026/8/23 22:57,MW2045B49299,AC20,A03665,-0.01915,53417.6,49560.3,3.23E+00,8.40E-04,18211
2026/8/23 22:56,MW2045B48147,AC20,A03665,-0.0981,53338.4,52437.2,3.23E+00,9.10E-04,18068
2026/8/23 22:56,MW2044B21329,AC20,A03665,-0.0108,51928.3,53761.1,3.23E+00,8.70E-04,17919
2026/8/23 22:55,MW2044B21326,AC20,A03665,-0.03709,50648.4,49666.3,3.23E+00,8.80E-04,17872
2026/8/23 22:55,MW2045B55918,AC20,A19849,-0.02706,51774.5,50360.4,3.24E+00,8.40E-04,18171
2026/8/23 22:55,MW2017B06946,A43,A22056,-0.03408,54284.1,52948.7,3.21E+00,6.80E-04,18661
2026/8/23 22:55,MW2044B15161,CHH,A19849,-0.02325,53341.8,49353.7,3.23E+00,6.10E-04,18398
2026/8/23 22:54,MW2017B06950,B42,A22056,-0.04127,53090.7,49666.8,3.22E+00,5.20E-04,18710
2026/8/23 22:54,MW2044B24964,AC20,A19849,-0.02945,53598.5,51797.6,3.23E+00,8.90E-04,18160
2026/8/23 22:54,MW2017B07002,A43,A22056,-0.0172,54109.2,54258.9,3.20E+00,6.20E-04,18486
2026/8/23 22:54,MW2044B24962,AC20,A19849,-0.02111,53927.6,49207.2,3.24E+00,9.00E-04,18167
2026/8/23 22:54,MW2017B07731,C43,A22056,-0.0897,52825.7,52905.7,3.21E+00,7.70E-04,18824
2026/8/23 22:53,MW2044B15177,A46,A19849,-0.0332,53438.2,54631.8,3.24E+00,7.30E-04,18446
2026/8/23 22:53,MW2017B07005,C43,A22056,-0.0303,51080.4,53957.2,3.20E+00,6.30E-04,18619
2026/8/23 22:53,MW2044B23623,AC20,A19849,-0.03425,54060.6,49579.5,3.24E+00,8.80E-04,18170
2026/8/23 22:53,MW2017B07008,A43,A22056,-0.01535,52902.1,52537.7,3.21E+00,6.40E-04,18715
2026/8/23 22:52,MW2042B05587,AC20,A19849,-0.03595,51886.4,50926.4,3.23E+00,8.70E-04,18306
2026/8/23 22:52,MW2017B15857,C43,A22056,-0.03812,51016.4,50262.6,3.23E+00,6.40E-04,19039
2026/8/23 22:52,MW2045B07540,AC20,A19849,-0.0964,52438.1,52249.5,3.23E+00,8.60E-04,18050
2026/8/23 22:52,MW2016B04217,A43,A22056,-0.061,54187.2,52813.9,3.22E+00,6.70E-04,18949
2026/8/23 22:52,MW2045B19111,AC20,A19849,-0.0338,50690.4,53737.4,3.23E+00,8.30E-04,18012
2026/8/23 22:51,MW2017B09258,A43,A22056,-0.03861,51227.9,52382.3,3.22E+00,6.30E-04,18961
2026/8/23 22:51,MW2045B06343,AC20,A19849,-0.0186,54516.4,51495.5,3.24E+00,8.40E-04,17881
2026/8/23 22:51,MW2045B70156,O,A20198,-0.02102,53718.9,53101.5,3.24E+00,7.70E-04,18616
2026/8/23 22:51,MW2045B54156,AC20,A19849,-0.0157,52772.2,52699.5,3.24E+00,8.50E-04,18193
2026/8/23 22:50,MW2045B70145,O,A20198,-0.01693,50790.9,50530.9,3.24E+00,5.20E-04,18574
2026/8/23 22:50,MW2045B00124,AC20,A19849,-0.0241,53653.6,51954.6,3.23E+00,8.80E-04,18163
2026/8/23 22:50,MW2045B09933,O,A20198,-0.01127,54432.7,50041.8,3.24E+00,6.40E-04,18649
2026/8/23 22:50,MW2045B34363,O,A21637,-0.0987,53795.9,50598.7,3.24E+00,9.70E-04,18120
2026/8/23 22:50,MW2045B53205,O,A21637,-0.04171,51318.9,54121.4,3.24E+00,8.70E-04,17973
2026/8/23 22:50,MW2045B09873,O,A20198,-0.03729,54250.9,51739.5,3.23E+00,7.40E-04,18645
2026/8/23 22:49,MW2045B53280,O,A21637,-0.0209,54406.2,52786.4,3.24E+00,8.70E-04,17823
2026/8/23 22:49,MW2045B34386,O,A20198,-0.03981,54649.8,51096.2,3.24E+00,5.90E-04,18639
2026/8/23 22:49,MW2045B53289,O,A21637,-0.03019,53440.5,52207.3,3.24E+00,8.70E-04,17768
2026/8/23 22:49,MW2045B70146,O,A20198,-0.0128,51110.7,51900.7,3.24E+00,4.90E-04,18633
2026/8/23 22:48,MW2045B36991,O,A21637,-0.01423,54076.3,49507.6,3.23E+00,6.20E-04,18013
2026/8/23 22:48,MW2045B09975,O,A20198,-0.0299,54704.2,50557.5,3.24E+00,8.00E-04,18575
2026/8/23 22:48,MW2045B53040,O,A21637,-0.02895,50425.5,50294.4,3.24E+00,8.90E-04,18017
2026/8/23 22:48,MW2045B70147,O,A20198,-0.04128,51091.5,50318.9,3.24E+00,5.20E-04,18615
2026/8/23 22:48,MW2045B53039,O,A21637,-0.0696,53636.8,54109.9,3.24E+00,8.60E-04,17995
2026/8/23 22:47,MW2045B70148,O,A20198,-0.01151,51011.4,50037.2,3.24E+00,4.80E-04,18681
2026/8/23 22:47,MW2045B53038,O,A21637,-0.0552,52574.7,50743.9,3.24E+00,9.20E-04,18003
2026/8/23 22:47,MW2045B09936,O,A20198,-0.04066,53491.6,49120.5,3.24E+00,7.80E-04,18480
2026/8/23 22:47,MW2045B34370,O,A21637,-0.02077,52740.4,51775.5,3.24E+00,8.70E-04,17959
2026/8/23 22:46,MW2045B70149,O,A20198,-0.03824,53490.2,52797.2,3.24E+00,5.20E-04,18638
2026/8/23 22:46,MW2045B53044,O,A21637,-0.02415,53327.7,50982.9,3.24E+00,8.20E-04,17961
2026/8/23 22:46,MW2045B53047,O,A20198,-0.0361,53076.3,50955.2,3.23E+00,8.00E-04,18590
2026/8/23 22:46,MW2045B52932,O,A21637,-0.02694,52380.1,49847.3,3.23E+00,8.80E-04,17957
2026/8/23 22:45,MW2045B53043,O,A21637,-0.02656,52726.7,54013.8,3.24E+00,8.90E-04,17928
2026/8/23 22:44,MW2017B09262,A43,A16980,-0.0925,53495.6,54225.4,3.22E+00,6.70E-04,18901
2026/8/23 22:44,MW2017B09263,A43,A16980,-0.01516,51793.3,50339.8,3.22E+00,6.20E-04,18953
2026/8/23 22:43,MW2017B09632,A41,A16980,-0.03367,50449.4,49498.1,3.22E+00,5.80E-04,19040
2026/8/23 22:43,MW2016B04047,A43,A16980,-0.02317,54536.8,50465.9,3.22E+00,5.00E-04,19038
2026/8/23 22:43,MW2017B09134,A41,A16980,-0.0656,54118.7,51788.1,3.22E+00,6.50E-04,18821
2026/8/23 22:42,MW2016B04049,A43,A16980,-0.0811,53861.9,49137.6,3.22E+00,5.10E-04,19039
2026/8/23 22:42,MW2044B09106,O,A10972,-0.01602,52225.7,53663.9,3.23E+00,6.80E-04,18098
2026/8/23 22:42,MW2017B14830,A41,A16980,-0.01426,51707.9,52571.5,3.22E+00,5.70E-04,18828
2026/8/23 22:42,MW2045B34324,O,A10972,-0.04139,52555.9,51566.8,3.24E+00,1.02E-03,18025
2026/8/23 22:41,MW2017B06954,A42,A16980,-0.0443,50362.5,50351.9,3.22E+00,7.20E-04,18706
2026/8/23 22:41,MW2045B34358,O,A10972,-0.01533,50421.6,49372.9,3.24E+00,9.50E-04,18114
2026/8/23 22:41,MW2017B14558,A42,A16980,-0.01067,50805.7,54346.4,3.22E+00,6.10E-04,18931
2026/8/23 22:41,MW2045B53027,O,A10972,-0.0358,52611.5,52477.8,3.24E+00,8.10E-04,18032
2026/8/23 22:40,MW2017B14831,C42,A16980,-0.03052,53272.7,54848.4,3.22E+00,6.30E-04,18922
2026/8/23 22:40,MW2017B08363,A41,A16980,-0.01099,50338.7,54085.9,3.22E+00,6.10E-04,18966
2026/8/23 22:40,MW2017B14563,A41,A16980,-0.03592,54732.3,49471.1,3.22E+00,4.80E-04,18915
2026/8/23 22:40,MW2045B36989,O,A10972,-0.02416,50895.4,53972.5,3.23E+00,6.30E-04,18227
2026/8/23 22:39,MW2045B53046,O,A06191,-0.02042,51415.6,52508.6,3.24E+00,8.70E-04,18726
2026/8/23 22:39,MW2045B36988,O,A10972,-0.0895,51635.1,53345.7,3.23E+00,7.00E-04,18195
2026/8/23 22:39,MW2045B09974,O,A06191,-0.01802,54497.3,54302.7,3.24E+00,8.00E-04,18631
2026/8/23 22:38,MW2045B09907,O,A06191,-0.0114,51580.3,53352.3,3.24E+00,8.20E-04,18469
2026/8/23 22:38,MW2045B34315,O,A10972,-0.0432,51560.5,51700.6,3.24E+00,1.03E-03,18140
2026/8/23 22:38,MW2045B34385,O,A06191,-0.01419,50694.6,50834.9,3.24E+00,9.70E-04,18622
2026/8/23 22:37,MW2044B01512,O,A06191,-0.01705,53442.8,53976.3,3.24E+00,7.40E-04,18559
2026/8/23 22:37,MW2045B36987,O,A10972,-0.02382,53107.2,54934.2,3.23E+00,6.20E-04,18021
2026/8/23 22:37,MW2045B09937,O,A06191,-0.022,54297.4,50722.4,3.23E+00,5.60E-04,18682
2026/8/23 22:36,MW2045B52930,O,A06191,-0.02079,52294.3,52145.7,3.24E+00,6.90E-04,18587
2026/8/23 22:36,MW2045B34367,O,A10972,-0.0696,54043.8,51975.1,3.23E+00,1.07E-03,17938
2026/8/23 22:36,MW2045B34367,O,A10972,-0.033,51475.9,49498.6,3.23E+00,1.07E-03,17938
2026/8/23 22:36,MW2045B34314,O,NULL,-0.01225,51775.4,54101.2,3.24E+00,1.04E-03,18202
2026/8/23 22:34,MW2045B52930,O,A06191,-0.01115,52894.1,52902.6,3.24E+00,6.90E-04,18587
2026/8/23 22:34,MW2045B53048,O,A06191,-0.08,53741.4,53625.7,3.24E+00,8.10E-04,18484
2026/8/23 22:34,MW2045B09881,O,A06191,-0.03741,52546.6,49082.8,3.23E+00,7.50E-04,18755
2026/8/23 22:33,MW2045B09874,O,A06191,-0.01129,53650.4,53754.3,3.23E+00,8.40E-04,18638
2026/8/23 22:33,MW2045B53285,O,A10972,-0.01653,53755.5,54243.9,3.24E+00,8.80E-04,17977
2026/8/23 22:33,MW2045B09891,O,A06191,-0.01773,54461.2,50421.3,3.24E+00,7.80E-04,18792
2026/8/23 22:33,MW2045B34369,O,A10972,-0.02276,52355.5,50642.8,3.24E+00,9.70E-04,18068
2026/8/23 22:32,MW2045B53102,O,A06191,-0.01969,54512.1,49724.7,3.23E+00,8.10E-04,18691
2026/8/23 22:32,MW2041B15824,AC20,A02115,-0.01864,52045.7,49244.8,3.24E+00,8.10E-04,18348
2026/8/23 22:32,MW2017B14564,O,A16318,-0.02723,52828.9,50941.7,0.00E+00,0.00E+00,18907
2026/8/23 22:32,MW2045B31214,AC20,A02115,-0.03291,53929.2,53328.1,3.24E+00,8.60E-04,18336
2026/8/23 22:30,MW2045B29483,AC20,A02115,-0.03214,53742.4,51817.3,3.24E+00,8.70E-04,18068
2026/8/23 22:29,MW2041B16094,AC20,A02115,-0.02216,52778.7,49184.6,3.23E+00,8.40E-04,18355
2026/8/23 22:29,MW2017B05543,O,A16318,-0.0272,53034.2,53223.7,0.00E+00,0.00E+00,18779
2026/8/23 22:29,MW2041B16095,AC20,A02115,-0.02573,54219.8,51409.6,3.23E+00,8.40E-04,18266
2026/8/23 22:29,MW2044B25908,AC20,A02115,-0.02083,54723.6,52300.8,3.24E+00,8.20E-04,17926
2026/8/23 22:28,MW2045B39108,AC20,A02115,-0.02688,50416.6,51541.9,3.24E+00,9.00E-04,18149
2026/8/23 22:28,MW2045B17931,AC20,A02115,-0.02461,52110.9,52146.7,3.23E+00,8.30E-04,18247
2026/8/23 22:27,MW2045B48866,AC20,A02115,-0.01833,51191.6,50598.4,3.24E+00,8.10E-04,17884
2026/8/23 22:27,MW2045B49549,AC20,A02115,-0.01484,52005.1,53691.5,3.23E+00,8.60E-04,18095
2026/8/23 22:27,MW2044B22885,AC20,A02115,-0.034,53483.8,52038.5,3.24E+00,8.80E-04,18159
2026/8/23 22:26,MW2045B58155,AC20,A02115,-0.03559,54599.5,53762.2,3.24E+00,8.40E-04,18176
2026/8/23 22:26,MW2017B06941,C42,A16318,-0.0811,52811.7,50052.5,3.22E+00,6.70E-04,18705
2026/8/23 22:26,MW2044B21441,AC20,A03701,-0.02614,54164.5,50354.8,3.24E+00,1.45E-03,18260
2026/8/23 22:25,MW2044B08806,AC20,A03701,-0.0535,51467.6,50296.4,3.24E+00,1.11E-03,17903
2026/8/23 22:25,MW2017B05541,A42,A16318,-0.01797,53620.9,51348.3,3.21E+00,4.60E-04,18806
2026/8/23 22:25,MW2044B16212,AC20,A03701,-0.01567,51679.9,54633.3,3.24E+00,1.04E-03,18202
2026/8/23 22:25,MW2017B05542,A42,A16318,-0.03964,51701.8,54980.9,3.22E+00,4.70E-04,18709
2026/8/23 22:25,MW2045B53005,AC20,A03701,-0.01219,54774.1,50099.9,3.24E+00,8.20E-04,17963
2026/8/23 22:24,MW2017B04485,A43,A16318,-0.03592,53855.2,53817.3,3.22E+00,4.80E-04,18899
2026/8/23 22:24,MW2045B53006,AC20,A03701,-0.01703,51977.5,49829.7,3.23E+00,9.00E-04,18110
2026/8/23 22:24,MW2017B04482,A43,A16318,-0.01117,52847.8,49433.8,3.22E+00,4.90E-04,18754
2026/8/23 22:24,MW2045B21491,AC20,A03701,-0.01951,51684.4,50441.8,3.23E+00,8.40E-04,18169
2026/8/23 22:23,MW2017B04481,A43,A16318,-0.03233,52966.8,53916.3,3.22E+00,5.00E-04,18814
2026/8/23 22:23,MW2045B06462,AC20,A03701,-0.0311,50382.5,53519.3,3.23E+00,9.00E-04,18029
2026/8/23 22:23,MW2017B07842,A43,A16318,-0.03816,50909.2,54335.6,3.22E+00,6.70E-04,18844
2026/8/23 22:23,MW2045B17409,AC20,A03701,-0.0862,54277.9,50455.1,3.23E+00,8.70E-04,18061
2026/8/23 22:22,MW2017B09298,A43,A16318,-0.03194,54055.7,53344.3,3.22E+00,6.30E-04,18936
2026/8/23 22:22,MW2045B46737,AC20,A03701,-0.02567,54071.9,53407.6,3.24E+00,8.60E-04,17969
2026/8/23 22:22,MW2017B16665,A41,A16318,-0.01282,53131.6,50760.8,3.22E+00,5.30E-04,18903
2026/8/23 22:22,MW2042B00561,AC20,A03701,-0.0605,54915.5,51877.4,3.23E+00,8.70E-04,18115
2026/8/23 22:22,MW2043B08345,AC20,A03701,-0.01368,52068.1,50952.5,3.23E+00,9.00E-04,18116
2026/8/23 22:22,MW2017B09301,A43,A16318,-0.01281,51034.2,49769.9,3.22E+00,6.20E-04,18926
2026/8/23 22:21,MW2045B14488,B45,A03701,-0.01325,54332.8,53475.2,3.23E+00,8.00E-04,18106
2026/8/23 22:21,MW2045B34353,O,A14713,-0.03038,54570.2,52220.5,3.24E+00,9.10E-04,18714
2026/8/23 22:21,MW2044B01756,O,A14269,-0.0405,52613.7,54378.7,3.24E+00,8.90E-04,18049
2026/8/23 22:21,MW2045B34362,O,A14713,-0.0672,53348.1,50371.9,3.24E+00,9.10E-04,18649
2026/8/23 22:20,MW2044B09107,O,A14713,-0.0111,51881.4,54608.7,3.23E+00,5.50E-04,18281
2026/8/23 22:20,MW2045B53217,O,A14713,-0.02312,54075.5,49191.6,3.24E+00,7.90E-04,18551
2026/8/23 22:20,MW2044B01755,O,A14269,-0.02253,50461.7,54075.9,3.24E+00,9.40E-04,18150
2026/8/23 22:19,MW2045B53070,O,A14269,-0.0269,54434.4,49769.9,3.24E+00,9.30E-04,17689
2026/8/23 22:19,MW2045B53276,O,A14713,-0.0222,51869.1,53134.1,3.23E+00,7.90E-04,18442
2026/8/23 22:19,MW2045B34321,O,A14269,-0.0545,54831.1,52234.6,3.24E+00,1.01E-03,18122
2026/8/23 22:19,MW2045B53084,O,A14713,-0.01403,50782.4,53782.1,3.24E+00,8.10E-04,18487
2026/8/23 22:19,MW2045B09980,O,A14269,-0.0591,53904.3,54238.3,3.23E+00,9.80E-04,17964
2026/8/23 22:18,MW2045B52948,O,A14713,-0.03921,53528.2,49961.3,3.24E+00,8.20E-04,18431
2026/8/23 22:18,MW2045B53071,O,A14269,-0.02103,50570.6,51978.5,3.24E+00,9.50E-04,18141
2026/8/23 22:18,MW2045B53085,O,A14713,-0.01627,53535.1,50535.1,3.24E+00,7.30E-04,18760
2026/8/23 22:18,MW2045B52929,O,A14269,-0.01582,54660.4,50863.6,3.24E+00,9.10E-04,17923
2026/8/23 22:18,MW2045B53076,O,A14713,-0.0439,51188.6,52736.3,3.24E+00,8.50E-04,18658
2026/8/23 22:17,MW2045B53072,O,A14269,-0.0214,52825.4,50556.4,3.24E+00,9.20E-04,18210
2026/8/23 22:17,MW2045B53159,O,A14713,-0.039,54480.4,51746.9,3.24E+00,8.20E-04,18640
2026/8/23 22:17,MW2045B09932,O,A14269,-0.02116,53371.6,52127.5,3.24E+00,8.90E-04,18107
2026/8/23 22:17,MW2045B53157,O,A14713,-0.02485,53585.1,51280.9,3.24E+00,8.20E-04,18593
2026/8/23 22:17,MW2045B09875,O,A14269,-0.0341,51749.7,51375.6,3.24E+00,9.30E-04,18213
2026/8/23 22:16,MW2045B36877,O,A14713,-0.086,50942.2,54399.6,3.24E+00,5.70E-04,18867
2026/8/23 22:16,MW2045B45050,O,A14269,-0.01741,52982.9,51008.1,3.24E+00,1.39E-03,18204
2026/8/23 22:16,MW2045B34179,O,A14269,-0.02769,51096.6,53527.7,3.24E+00,1.10E-03,17816
2026/8/23 22:16,MW2045B53181,O,A01338,-0.033,50374.3,52608.2,3.24E+00,8.10E-04,18605
2026/8/23 22:15,MW2017B14175,C41,A05297,-0.023,52731.9,51844.6,3.22E+00,7.00E-04,18142
2026/8/23 22:15,MW2045B36879,O,A01338,-0.01988,52167.2,52727.4,3.24E+00,5.70E-04,18817
2026/8/23 22:15,MW2017B14174,A41,A05297,-0.0929,54863.1,53787.6,3.22E+00,7.20E-04,18289
2026/8/23 22:15,MW2045B53182,O,A01338,-0.03155,53351.8,49643.8,3.24E+00,8.00E-04,18531
2026/8/23 22:15,MW2017B16663,C43,A05297,-0.03739,52272.1,51073.2,3.22E+00,7.00E-04,18088
2026/8/23 22:14,MW2017B07274,C42,A01338,-0.03252,50711.5,52639.2,3.22E+00,6.40E-04,18668
2026/8/23 22:14,MW2017B16661,A42,A05297,-0.0721,52792.7,54736.9,3.22E+00,6.30E-04,18086
2026/8/23 22:14,MW2045B39760,A41,A01338,-0.03792,51381.4,49582.5,3.24E+00,7.20E-04,18760
2026/8/23 22:14,MW2017B09207,A43,A05297,-0.01542,51778.9,50978.7,3.22E+00,7.50E-04,18148
2026/8/23 22:14,MW2017B06951,A42,A01338,-0.01853,51086.3,50344.1,3.21E+00,5.20E-04,18780
2026/8/23 22:13,MW2017B09294,A43,A05297,-0.03592,52547.6,50963.9,3.22E+00,7.30E-04,18330
2026/8/23 22:13,MW2017B16658,A42,A01338,-0.01244,50655.5,53735.9,3.22E+00,5.90E-04,18684
2026/8/23 22:13,MW2017B09295,A43,A05297,-0.01531,54293.9,49941.2,3.22E+00,7.00E-04,18253
2026/8/23 22:13,MW2017B08366,O,A01338,-0.01044,50937.3,50346.4,0.00E+00,0.00E+00,18946
2026/8/23 22:13,MW2017B09259,A42,A05297,-0.0221,52355.2,54532.3,3.22E+00,7.10E-04,18360
2026/8/23 22:12,MW2017B09571,A43,NULL,-0.04068,53631.8,50326.4,3.22E+00,7.90E-04,18261
2026/8/23 22:11,MW2017B16692,A41,A05297,-0.04016,50486.4,51940.3,3.22E+00,7.40E-04,18118
2026/8/23 22:10,MW2017B16988,A43,A01338,-0.027,54366.5,52025.5,3.22E+00,6.00E-04,18417
2026/8/23 22:10,MW2017B04470,A43,A05297,-0.0332,53546.7,54991.9,3.22E+00,5.80E-04,18128
2026/8/23 22:10,MW2017B16666,A42,A05297,-0.01781,51941.1,53052.3,3.22E+00,7.60E-04,18155
2026/8/23 22:10,MW2044B05948,A42,A01338,-0.0698,54926.5,51165.6,3.24E+00,7.40E-04,18717
2026/8/23 22:09,MW2045B16770,B45,A01338,-0.0475,52889.7,54233.3,3.23E+00,7.40E-04,18655
2026/8/23 22:09,MW2044B01717,O,A15407,-0.0214,52693.3,50536.4,3.24E+00,8.70E-04,17966
2026/8/23 22:09,MW2045B18596,A46,A01338,-0.01722,53796.4,52393.6,3.23E+00,7.30E-04,18597
2026/8/23 22:09,MW2045B52922,O,A15407,-0.04077,54811.5,53981.1,3.24E+00,7.80E-04,17915
2026/8/23 22:08,MW2041B11009,AC20,A14165,-0.01793,52996.8,51860.4,3.23E+00,9.50E-04,19088
2026/8/23 22:08,MW2044B01513,O,A15407,-0.0153,53424.4,53518.3,3.24E+00,8.40E-04,18219
2026/8/23 22:08,MW2045B65794,O,A14165,-0.0698,54496.2,52389.3,3.24E+00,5.20E-04,18448
2026/8/23 22:08,MW2045B52927,O,A15407,-0.01702,51222.7,54704.3,3.24E+00,7.90E-04,17903
2026/8/23 22:08,MW2017B16664,A42,A14165,-0.03884,53546.8,53442.1,3.22E+00,6.20E-04,18364
2026/8/23 22:07,MW2045B52931,O,A15407,-0.03901,53845.1,49931.2,3.24E+00,8.10E-04,17986
2026/8/23 22:07,MW2017B15886,O,A14165,-0.01783,51259.7,49430.7,2.80E+00,7.50E-04,18742
2026/8/23 22:07,MW2045B53066,O,A15407,-0.02492,54420.5,49756.4,3.23E+00,8.70E-04,18073
2026/8/23 22:07,MW2045B53068,O,A15407,-0.0136,53720.9,51044.2,3.23E+00,9.00E-04,17960
2026/8/23 22:06,MW2041B12052,O,A14165,-0.02906,51941.8,49779.7,0.00E+00,0.00E+00,18608
2026/8/23 22:06,MW2044B01758,O,A15407,-0.01587,52464.6,51345.5,3.24E+00,8.90E-04,18146
2026/8/23 22:06,MW2044B01757,O,A15407,-0.03509,50951.5,50091.8,3.24E+00,9.40E-04,18128
2026/8/23 22:05,MW2045B53067,O,A15407,-0.02813,50369.8,51170.2,3.24E+00,9.40E-04,18098
2026/8/23 22:05,MW2044B01761,O,A15407,-0.02663,51049.8,51527.5,3.24E+00,8.90E-04,18146
2026/8/23 22:05,MW2044B26417,O,A14165,-0.02095,50927.6,50845.7,3.24E+00,6.70E-04,18084
2026/8/23 22:04,MW2045B53069,O,A15407,-0.0909,52687.5,51824.6,3.23E+00,8.40E-04,18140
2026/8/23 22:04,MW2044B26420,O,A14165,-0.01386,52721.6,49608.1,3.24E+00,6.60E-04,18084
2026/8/23 22:04,MW2017B16424,C43,A22912,-0.01892,53027.9,52563.5,3.22E+00,7.20E-04,18112
2026/8/23 22:04,MW2044B26418,O,A14165,-0.03576,54927.6,53863.1,3.24E+00,6.50E-04,18024
2026/8/23 22:04,MW2017B07124,AC20,A22912,-0.04075,53180.5,49949.1,3.22E+00,8.50E-04,18047
2026/8/23 22:03,MW2044B26419,O,A14165,-0.03112,54266.8,49685.1,3.24E+00,6.40E-04,18127
2026/8/23 22:03,MW2017B16426,A43,A22912,-0.02735,51422.5,53202.7,3.21E+00,6.00E-04,18429
2026/8/23 22:03,MW2044B25528,O,A14165,-0.02356,53385.3,49544.6,3.24E+00,6.30E-04,18211
2026/8/23 22:03,MW2017B21964,A41,A22912,-0.04151,52306.4,52238.2,3.23E+00,7.60E-04,17778
2026/8/23 22:02,MW2044B25529,O,A14165,-0.02738,53850.3,50830.2,3.24E+00,5.30E-04,18157
2026/8/23 22:02,MW2016B04830,O,A14165,-0.052,51910.4,53611.1,0.00E+00,0.00E+00,18707
2026/8/23 22:02,MW2017B22138,AC20,A22912,-0.03641,54860.5,53611.5,3.23E+00,8.20E-04,18014
2026/8/23 22:01,MW2017B22116,A41,A22912,-0.0413,51649.5,50191.4,3.23E+00,7.20E-04,17816
2026/8/23 22:01,MW2045B18598,AC20,A03828,-0.02015,54329.9,50732.8,3.23E+00,8.30E-04,18706
2026/8/23 22:01,MW2017B16987,A43,A22912,-0.0439,50921.7,51155.4,3.22E+00,6.70E-04,17993
2026/8/23 22:00,MW2045B51093,A46,A03828,-0.02562,51132.5,54435.5,3.24E+00,7.80E-04,18599
2026/8/23 22:00,MW2044B10257,AC20,A22912,-0.02297,52861.2,54728.1,3.24E+00,8.60E-04,18180
2026/8/23 22:00,MW2044B22686,A46,A03828,-0.0176,51955.3,52661.8,3.23E+00,7.70E-04,18626
2026/8/23 22:00,MW2045B26719,AC20,A22912,-0.02205,51488.5,53394.7,3.24E+00,9.00E-04,18057
2026/8/23 21:59,MW2045B48240,O,A03828,-0.02941,51142.1,51731.6,0.00E+00,0.00E+00,18452
2026/8/23 21:59,MW2017B09265,A43,A22912,-0.03434,51545.3,49385.7,3.22E+00,6.90E-04,18124
2026/8/23 21:58,MW2045B61951,A45,A03828,-0.03488,51343.2,50547.7,3.24E+00,7.20E-04,18542
2026/8/23 21:58,MW2017B05550,A42,A22912,-0.02327,54925.4,51947.1,3.22E+00,5.80E-04,18115
2026/8/23 21:57,MW2045B42563,A44,A03828,-0.041,54608.8,52271.3,3.24E+00,7.10E-04,18736
2026/8/23 21:57,MW2016B01091,A43,A22912,-0.028,52563.1,49065.7,3.21E+00,6.20E-04,18393
2026/8/23 21:57,MW2043B01923,CHH,A03828,-0.069,53506.5,50504.3,3.23E+00,7.60E-04,18931
2026/8/23 21:57,MW2042B05555,AC20,A14539,-0.02006,53874.7,52144.2,3.23E+00,8.10E-04,18145
2026/8/23 21:56,MW2042B04187,AC20,NULL,-0.0568,50378.7,51205.4,3.23E+00,8.60E-04,18322
2026/8/23 21:56,MW2045B62551,O,A03828,-0.0327,51727.8,52305.2,2.95E+00,6.40E-04,18438
2026/8/23 21:56,MW2045B64777,O,A03828,-0.0149,50574.2,54252.2,2.97E+00,7.10E-04,18314
2026/8/23 21:55,MW2045B66643,O,A03828,-0.04065,54787.5,53271.7,3.24E+00,5.00E-04,18679
2026/8/23 21:55,MW2045B71740,O,A03828,-0.03518,52331.7,49150.6,0.00E+00,0.00E+00,18610
2026/8/23 21:53,MW2043B09539,AC20,A14539,-0.03392,52712.1,54156.2,3.23E+00,8.40E-04,18214
2026/8/23 21:53,MW2045B66588,O,A03828,-0.03402,52179.4,49710.6,3.24E+00,5.10E-04,18379
2026/8/23 21:53,MW2045B59226,AC20,A14539,-0.0307,52337.9,53442.8,3.24E+00,9.70E-04,18150
2026/8/23 21:51,MW2044B24539,AC20,A14539,-0.02589,53015.1,51443.5,3.24E+00,9.00E-04,18280
2026/8/23 21:51,MW2044B26005,O,A11124,-0.03665,53126.8,51773.4,3.24E+00,6.40E-04,18611
2026/8/23 21:51,MW2045B34357,O,A14539,-0.01667,54888.5,49521.5,3.24E+00,1.03E-03,18002
2026/8/23 21:51,MW2045B55150,O,A11124,-0.02987,50519.7,51140.6,3.24E+00,6.00E-04,18392
2026/8/23 21:51,MW2044B09304,O,A14539,-0.0138,54601.5,52227.5,3.24E+00,9.80E-04,18136
2026/8/23 21:50,MW2044B26006,O,A11124,-0.0126,51950.2,50049.5,3.24E+00,7.50E-04,18447
2026/8/23 21:50,MW2044B09303,O,A14539,-0.0136,51342.3,52383.6,3.24E+00,9.10E-04,18268
2026/8/23 21:50,MW2045B66185,O,A11124,-0.0721,51465.6,54315.7,3.24E+00,4.80E-04,18625
2026/8/23 21:50,MW2044B09284,O,A14539,-0.0585,54119.9,51832.4,3.24E+00,9.40E-04,18210
