Time,PLCCellID_CE,PLCCellIDClass_CE,PLCTrayID_CE,K_Value,3.45V_mAH,3.5-2.8V_mAH,acirVP12_CE,acirRP12_CE
2026/8/25 03:18,MW2038B11466,AC20,A23258,-0.0662,54710.3,54640.5,3.25E+00,8.70E-04
2026/8/25 03:18,MW2038B07922,A47,A22097,-0.05902,51764.8,51516.5,3.24E+00,5.90E-04
2026/8/25 03:18,MW2038B11485,A48,A23258,-0.02351,50611.2,53776.8,3.24E+00,6.40E-04
2026/8/25 03:18,MW2038B11673,A47,A22097,-0.05777,52537.7,50071.2,3.24E+00,5.80E-04
2026/8/25 03:18,MW2038B11813,C47,A23258,-0.04228,51340.9,53867.8,3.24E+00,5.10E-04
2026/8/25 03:18,MW2039B15202,A47,A22097,-0.08595,53932.5,49656.7,3.24E+00,6.10E-04
2026/8/25 03:17,MW2038B05162,O,A22097,-0.0953,53345.2,52451.1,0.00E+00,0.00E+00
2026/8/25 03:17,MW2038B11827,C47,A23258,-0.01227,53156.6,54674.2,3.24E+00,5.20E-04
2026/8/25 03:17,MW2038B11827,C47,A23258,-0.06068,52080.8,53584.1,3.24E+00,5.20E-04
2026/8/25 03:17,MW2038B11828,C47,A23258,-0.04994,50949.3,53407.4,3.24E+00,5.10E-04
2026/8/25 03:16,MW2038B07695,C47,A23258,-0.01934,54732.1,49267.9,3.24E+00,5.30E-04
2026/8/25 03:16,MW2038B07696,C48,A23258,-0.07137,50978.2,51964.7,3.24E+00,5.40E-04
2026/8/25 03:15,MW2038B07690,A48,A23258,-0.01994,53643.7,52251.5,3.24E+00,5.40E-04
2026/8/25 03:15,MW2038B07842,C48,A23258,-0.09626,50540.3,51655.6,3.24E+00,5.10E-04
2026/8/25 03:15,MW2044B29121,B46,A22097,-0.07249,53097.1,52997.2,3.24E+00,6.50E-04
2026/8/25 03:14,MW2038B07578,A47,A06585,-0.0242,54748.3,49613.3,3.24E+00,5.40E-04
2026/8/25 03:14,MW2038B11442,A48,A22097,-0.08862,54530.7,52310.7,3.24E+00,6.10E-04
2026/8/25 03:14,MW2038B07826,A47,A06585,-0.01414,53271.8,53732.9,3.24E+00,5.20E-04
2026/8/25 03:14,MW2038B11366,A47,A22097,-0.08794,51170.4,51698.9,3.25E+00,5.50E-04
2026/8/25 03:14,MW2038B11964,C46,A22097,-0.05939,54371.8,53553.7,3.25E+00,6.00E-04
2026/8/25 03:13,MW2038B07823,A47,A06585,-0.03997,53151.4,49383.4,3.25E+00,5.20E-04
2026/8/25 03:13,MW2038B11965,C46,A22097,-0.06232,52632.1,52260.9,3.25E+00,5.90E-04
2026/8/25 03:13,MW2038B09833,A47,A06585,-0.08213,54734.5,52270.5,3.25E+00,4.70E-04
2026/8/25 03:13,MW2038B11962,C47,A22097,-0.05961,54348.9,53100.1,3.24E+00,6.00E-04
2026/8/25 03:13,MW2038B09832,A47,A06585,-0.0689,50642.2,53803.1,3.25E+00,4.80E-04
2026/8/25 03:12,MW2038B07577,A47,A07010,-0.01384,50425.6,51978.3,3.24E+00,6.30E-04
2026/8/25 03:12,MW2038B07813,O,A06585,-0.05059,51708.6,53780.8,0.00E+00,0.00E+00
2026/8/25 03:12,MW2038B07580,A47,A07010,-0.04327,53526.8,53304.7,3.25E+00,6.40E-04
2026/8/25 03:11,MW2038B07581,A47,A07010,-0.06425,54217.5,50058.9,3.25E+00,6.30E-04
2026/8/25 03:07,MW2038B07587,A46,A07010,-0.0979,51801.8,53097.8,3.25E+00,6.30E-04
2026/8/25 03:07,MW2038B07711,A48,A06585,-0.06383,51177.5,49486.1,3.25E+00,5.30E-04
2026/8/25 03:07,MW2038B07586,A46,A07010,-0.09835,51107.6,51510.3,3.25E+00,6.30E-04
2026/8/25 03:06,MW2038B07743,A47,A06585,-0.0737,51522.5,54490.9,3.24E+00,5.20E-04
2026/8/25 03:06,MW2038B07585,A46,A07010,-0.0168,50664.3,49895.2,3.25E+00,6.30E-04
2026/8/25 03:03,MW2038B07743,A47,A06585,-0.03908,51497.1,51322.1,3.24E+00,5.20E-04
2026/8/25 03:03,MW2038B07585,A46,A07010,-0.04257,54098.9,54825.3,3.25E+00,6.30E-04
2026/8/25 03:00,MW2038B07742,A47,A06585,-0.02747,54634.2,51219.2,3.25E+00,5.30E-04
2026/8/25 03:00,MW2038B07584,A46,A07010,-0.0172,54928.1,52835.4,3.25E+00,6.20E-04
2026/8/25 02:59,MW2038B07741,A47,A06585,-0.01384,53915.7,49786.1,3.24E+00,5.30E-04
2026/8/25 02:59,MW2038B11684,A47,A07010,-0.07415,52859.6,54975.5,3.24E+00,5.90E-04
2026/8/25 02:59,MW2038B07740,A47,A06585,-0.0138,54831.7,49586.4,3.25E+00,5.20E-04
2026/8/25 02:59,MW2038B07921,C46,A07010,-0.04558,53146.3,53989.6,3.24E+00,6.20E-04
2026/8/25 02:58,MW2038B07740,A47,A06585,-0.01259,52248.1,50247.1,3.25E+00,5.20E-04
2026/8/25 02:58,MW2038B07921,C46,A07010,-0.09973,53591.9,51833.1,3.24E+00,6.20E-04
2026/8/25 02:57,MW2038B07921,C46,A07010,-0.08354,51425.5,53658.2,3.24E+00,6.20E-04
2026/8/25 02:57,MW2038B07739,A47,A06585,-0.05049,50318.6,51568.8,3.25E+00,5.20E-04
2026/8/25 02:57,MW2038B11941,C47,A07010,-0.09254,53590.9,51020.1,3.24E+00,6.10E-04
2026/8/25 02:56,MW2038B09791,A48,A15657,-0.06382,51165.3,50322.4,3.24E+00,5.10E-04
2026/8/25 02:56,MW2039B18401,A46,A07010,-0.02121,53451.3,53978.7,3.24E+00,5.90E-04
2026/8/25 02:56,MW2038B09834,A48,A15657,-0.0769,54467.3,51454.8,3.24E+00,4.80E-04
2026/8/25 02:56,MW2038B11425,A48,A07010,-0.01526,52800.3,52841.6,3.24E+00,6.00E-04
2026/8/25 02:56,MW2038B09794,A48,A06645,-0.05871,52216.7,49591.2,3.24E+00,5.90E-04
2026/8/25 02:56,MW2038B09835,A48,A15657,-0.05156,50617.3,54371.4,3.24E+00,4.80E-04
2026/8/25 02:55,MW2038B09793,A47,A06645,-0.065,53085.1,52195.2,3.24E+00,6.00E-04
2026/8/25 02:55,MW2038B07848,A48,A15657,-0.03552,52466.1,50086.9,3.24E+00,5.10E-04
2026/8/25 02:55,MW2038B09792,A47,A06645,-0.0356,52209.4,49369.6,3.24E+00,6.00E-04
2026/8/25 02:54,MW2038B11822,C47,A15657,-0.07316,51790.9,51697.2,3.24E+00,5.20E-04
2026/8/25 02:54,MW2038B07779,A47,A06645,-0.09368,51705.7,53499.3,3.24E+00,6.40E-04
2026/8/25 02:54,MW2038B09930,A48,A15657,-0.04992,53029.7,53263.9,3.24E+00,5.20E-04
2026/8/25 02:54,MW2038B07564,A47,A06645,-0.03895,52844.6,49780.2,3.25E+00,6.40E-04
2026/8/25 02:53,MW2038B09922,O,A15657,-0.05605,53758.8,52707.1,0.00E+00,0.00E+00
2026/8/25 02:53,MW2038B07565,A47,A06645,-0.07057,51836.3,50203.3,3.25E+00,6.40E-04
2026/8/25 02:53,MW2038B07837,A48,A06645,-0.01963,54112.9,51788.7,3.25E+00,6.10E-04
2026/8/25 02:52,MW2038B09923,O,A15657,-0.08758,51185.8,51947.5,0.00E+00,0.00E+00
2026/8/25 02:52,MW2038B03457,A47,A06645,-0.0462,52119.2,53815.9,3.24E+00,6.20E-04
2026/8/25 02:52,MW2038B09912,A47,A06645,-0.01706,52778.1,53264.7,3.24E+00,6.20E-04
2026/8/25 02:51,MW2038B07735,A46,A06645,-0.08261,54028.1,51978.8,3.25E+00,6.30E-04
2026/8/25 02:51,MW2038B09927,O,A15657,-0.0102,54974.9,51832.4,0.00E+00,0.00E+00
2026/8/25 02:51,MW2038B07738,A47,A06645,-0.0551,53104.8,53990.7,3.25E+00,6.20E-04
2026/8/25 02:49,MW2038B07738,A47,A06645,-0.04381,54433.3,50176.5,3.25E+00,6.20E-04
2026/8/25 02:48,MW2038B07737,C47,A06645,-0.0342,53207.8,51228.8,3.25E+00,6.00E-04
2026/8/25 02:47,MW2038B09916,O,A15657,-0.09678,52826.3,50225.6,0.00E+00,0.00E+00
2026/8/25 02:47,MW2039B18405,A46,A18728,-0.08939,52355.5,50705.3,3.24E+00,5.90E-04
2026/8/25 02:46,MW2039B18406,A47,A18728,-0.09995,54251.6,51051.3,3.25E+00,5.90E-04
2026/8/25 02:46,MW2039B18407,A47,A18728,-0.02224,54176.5,53420.3,3.25E+00,5.70E-04
2026/8/25 02:44,MW2039B18396,A47,A18728,-0.01564,53405.8,50124.4,3.25E+00,5.80E-04
2026/8/25 02:44,MW2039B18397,A47,A18728,-0.09286,53978.5,54529.4,3.25E+00,5.80E-04
2026/8/25 02:43,MW2039B18398,A48,A18728,-0.0763,51129.3,50700.7,3.24E+00,5.90E-04
2026/8/25 02:43,MW2038B09917,O,A15657,-0.07847,51735.3,54241.7,0.00E+00,0.00E+00
2026/8/25 02:43,MW2039B18399,A47,A18728,-0.01223,52121.4,53153.7,3.24E+00,5.80E-04
2026/8/25 02:42,MW2039B18387,A47,A18728,-0.02158,52415.8,50104.8,3.24E+00,6.10E-04
2026/8/25 02:42,MW2039B18388,A47,A18728,-0.0187,53103.5,51619.4,3.25E+00,6.00E-04
2026/8/25 02:42,MW2038B09918,O,A15657,-0.0961,52042.9,49495.4,0.00E+00,0.00E+00
2026/8/25 02:42,MW2038B11926,C47,A18728,-0.05115,51348.6,51355.9,3.24E+00,6.10E-04
2026/8/25 02:41,MW2038B11915,C47,A18728,-0.08785,52686.4,52135.8,3.24E+00,6.10E-04
2026/8/25 02:41,MW2038B11814,A47,A18728,-0.01349,53020.4,51890.3,3.25E+00,6.20E-04
2026/8/25 02:40,MW2039B18404,O,A10168,-0.07777,53073.5,53771.6,0.00E+00,0.00E+00
2026/8/25 02:40,MW2038B03444,A47,A20265,-0.0887,52897.1,53532.9,3.25E+00,6.00E-04
2026/8/25 02:39,MW2038B11925,A47,A10168,-0.07057,50961.7,50603.9,3.24E+00,5.20E-04
2026/8/25 02:39,MW2038B11823,A47,A10168,-0.04628,54259.2,49366.2,3.25E+00,4.90E-04
2026/8/25 02:39,MW2038B07727,A47,A20265,-0.0171,54701.8,51957.4,3.24E+00,6.20E-04
2026/8/25 02:38,MW2038B07733,A46,A20265,-0.06173,54459.6,54244.5,3.24E+00,6.10E-04
2026/8/25 02:38,MW2038B11946,A47,A10168,-0.04933,51768.3,51385.3,3.24E+00,5.20E-04
2026/8/25 02:36,MW2038B09846,C47,A10168,-0.0542,53374.4,53280.3,3.24E+00,5.20E-04
2026/8/25 02:36,MW2038B11966,C47,A20265,-0.05689,51301.6,50882.9,3.24E+00,5.90E-04
2026/8/25 02:36,MW2038B09845,C47,A10168,-0.02905,51800.8,51729.8,3.24E+00,5.40E-04
2026/8/25 02:36,MW2038B11826,C47,A20265,-0.03816,51628.3,51579.6,3.24E+00,6.20E-04
2026/8/25 02:35,MW2038B09826,O,A10168,-0.05865,54802.9,52552.6,0.00E+00,0.00E+00
2026/8/25 02:35,MW2038B09855,A47,A20265,-0.06576,50661.3,53169.2,3.24E+00,5.80E-04
2026/8/25 02:35,MW2038B00192,B47,A20265,-0.09147,50867.9,49692.4,3.24E+00,5.80E-04
2026/8/25 02:35,MW2038B07812,A47,A20265,-0.0879,50546.8,50036.2,3.24E+00,6.20E-04
2026/8/25 02:34,MW2038B09843,A47,A10168,-0.02965,51741.7,49715.9,3.24E+00,5.30E-04
2026/8/25 02:34,MW2038B07825,A47,A20265,-0.0797,52297.6,53491.4,3.25E+00,6.30E-04
2026/8/25 02:34,MW2038B11410,O,A10168,-0.07267,52838.5,54242.8,0.00E+00,0.00E+00
2026/8/25 02:34,MW2039B18389,A47,A20265,-0.02714,52080.9,50945.3,3.25E+00,5.90E-04
2026/8/25 02:32,MW2038B11956,A47,A20265,-0.03923,50658.4,54750.4,3.25E+00,6.10E-04
2026/8/25 02:32,MW2038B11928,A47,A20265,-0.09047,51510.7,53493.6,3.24E+00,6.10E-04
2026/8/25 02:31,MW2038B11944,O,A10168,-0.07225,54133.4,50811.9,0.00E+00,0.00E+00
2026/8/25 02:31,MW2038B11815,A47,A19850,-0.05684,53856.4,54765.3,3.25E+00,6.10E-04
2026/8/25 02:31,MW2038B11816,A47,A19850,-0.09364,53629.4,53015.1,3.25E+00,6.10E-04
2026/8/25 02:31,MW2038B11817,A47,A19850,-0.09095,53763.7,51810.4,3.25E+00,6.10E-04
2026/8/25 02:30,MW2038B11819,A47,A19850,-0.05115,51510.1,51065.4,3.25E+00,6.00E-04
2026/8/25 02:30,MW2038B11945,A47,A10168,-0.0393,52481.9,49847.5,3.24E+00,5.20E-04
2026/8/25 02:30,MW2038B11818,A47,A19850,-0.035,53946.1,52428.1,3.25E+00,6.10E-04
2026/8/25 02:29,MW2038B11929,O,A10168,-0.068,54737.5,49203.7,0.00E+00,0.00E+00
2026/8/25 02:29,MW2038B11820,A47,A19850,-0.01647,50680.3,51728.3,3.25E+00,6.30E-04
2026/8/25 02:29,MW2038B11821,A47,A19850,-0.02626,52546.1,54566.3,3.25E+00,6.20E-04
2026/8/25 02:28,MW2038B11825,A47,A19850,-0.02738,54720.3,51524.4,3.24E+00,6.10E-04
2026/8/25 02:28,MW2038B11824,A47,A19850,-0.08443,52022.5,51607.5,3.25E+00,6.00E-04
2026/8/25 02:28,MW2039B18353,A46,A19850,-0.09812,50730.5,51687.1,3.25E+00,6.00E-04
2026/8/25 02:27,MW2038B07835,A48,A06313,-0.09581,54562.4,52632.4,3.25E+00,5.10E-04
2026/8/25 02:27,MW2038B09945,A46,A19850,-0.06873,54724.3,53083.6,3.25E+00,6.40E-04
2026/8/25 02:27,MW2038B07836,O,A06313,-0.01104,50962.2,49939.6,0.00E+00,0.00E+00
2026/8/25 02:27,MW2038B11916,C46,A19850,-0.07784,50831.2,51934.2,3.24E+00,6.00E-04
2026/8/25 02:26,MW2038B07701,C47,A05331,-0.01716,51279.6,53832.9,3.25E+00,6.30E-04
2026/8/25 02:26,MW2038B07702,A47,A05331,-0.08296,51869.4,53413.9,3.25E+00,6.30E-04
2026/8/25 02:26,MW2038B07703,A47,A05331,-0.07509,52337.2,53797.6,3.25E+00,6.20E-04
2026/8/25 02:25,MW2038B09896,A47,A06313,-0.05382,53785.7,50541.4,3.24E+00,5.00E-04
2026/8/25 02:25,MW2038B11914,C47,A06313,-0.02084,52485.6,52096.1,3.24E+00,5.00E-04
2026/8/25 02:25,MW2038B07704,A47,A05331,-0.05834,52545.7,53968.2,3.25E+00,6.20E-04
2026/8/25 02:25,MW2038B11955,A47,A06313,-0.07837,54276.6,53300.6,3.25E+00,5.10E-04
2026/8/25 02:25,MW2038B07710,A47,A05331,-0.0253,52880.8,52447.6,3.25E+00,6.20E-04
2026/8/25 02:24,MW2038B11953,A47,A06313,-0.0756,52884.8,51300.6,3.25E+00,5.00E-04
2026/8/25 02:24,MW2038B07705,A46,A05331,-0.07655,54731.7,51894.1,3.25E+00,6.30E-04
2026/8/25 02:24,MW2038B11952,O,A06313,-0.03206,53553.4,52111.9,0.00E+00,0.00E+00
2026/8/25 02:24,MW2038B07709,C47,A05331,-0.09624,54459.4,51670.9,3.25E+00,6.20E-04
2026/8/25 02:23,MW2038B07709,C47,A05331,-0.03288,52130.6,51640.5,3.25E+00,6.20E-04
2026/8/25 02:23,MW2038B07706,C47,A05331,-0.08443,50612.6,50782.6,3.25E+00,6.20E-04
2026/8/25 02:22,MW2038B03459,A46,A05331,-0.04923,51825.5,49856.8,3.25E+00,6.50E-04
2026/8/25 02:22,MW2038B09929,A47,A05331,-0.0122,51168.6,49756.4,3.25E+00,5.50E-04
2026/8/25 02:22,MW2038B11951,A46,A06313,-0.08141,54527.1,52229.8,3.25E+00,5.30E-04
2026/8/25 02:21,MW2038B09914,A47,A05331,-0.05089,53779.7,51029.4,3.25E+00,6.20E-04
2026/8/25 02:21,MW2038B11950,A46,A06313,-0.05794,50909.3,52926.8,3.25E+00,4.90E-04
2026/8/25 02:21,MW2038B09948,A47,A05331,-0.06362,51244.7,53439.8,3.25E+00,6.70E-04
2026/8/25 02:20,MW2038B11948,A47,A06313,-0.0301,52785.7,50096.7,3.25E+00,5.30E-04
2026/8/25 02:20,MW2038B09955,A47,A03795,-0.09444,54383.1,51318.2,3.25E+00,6.30E-04
2026/8/25 02:20,MW2038B11812,O,A06313,-0.05029,52474.6,53618.7,0.00E+00,0.00E+00
2026/8/25 02:20,MW2038B09956,A47,A03795,-0.0999,53848.8,51285.7,3.25E+00,6.30E-04
2026/8/25 02:19,MW2038B09957,A47,A03795,-0.01051,54834.3,54960.3,3.25E+00,6.40E-04
2026/8/25 02:19,MW2039B18382,A47,A03795,-0.02997,51739.4,52356.4,3.25E+00,6.10E-04
2026/8/25 02:18,MW2039B18363,A47,A03795,-0.05803,53350.2,54450.5,3.24E+00,6.10E-04
2026/8/25 02:18,MW2039B18364,A47,A03795,-0.04278,54606.5,54783.5,3.24E+00,5.80E-04
2026/8/25 02:18,MW2039B18365,A47,A03795,-0.0971,54887.6,51986.6,3.25E+00,6.10E-04
2026/8/25 02:17,MW2038B09936,A47,A06313,-0.09204,51177.2,49788.4,3.25E+00,5.40E-04
2026/8/25 02:17,MW2039B18352,A47,A03795,-0.05295,50318.3,54963.8,3.25E+00,6.00E-04
2026/8/25 02:17,MW2038B09954,A47,A11831,-0.05313,50370.3,53690.4,3.25E+00,5.40E-04
2026/8/25 02:17,MW2038B11954,A47,A03795,-0.02278,54283.4,49931.5,3.25E+00,6.10E-04
2026/8/25 02:17,MW2038B07708,C47,A11831,-0.01412,52049.2,50842.3,3.25E+00,5.30E-04
2026/8/25 02:17,MW2038B11940,C46,A03795,-0.05504,53717.2,51886.7,3.24E+00,6.00E-04
2026/8/25 02:16,MW2038B07707,O,A11831,-0.03395,50462.9,50637.4,0.00E+00,0.00E+00
2026/8/25 02:16,MW2038B03465,O,A03795,-0.09849,54410.2,54000.5,0.00E+00,0.00E+00
2026/8/25 02:15,MW2038B07692,A46,A03795,-0.02937,51712.7,50125.8,3.25E+00,6.30E-04
2026/8/25 02:14,MW2038B07800,A47,A00045,-0.03959,54244.1,51865.8,3.24E+00,6.40E-04
2026/8/25 02:14,MW2038B11927,A47,A11831,-0.05802,50588.1,49923.5,3.24E+00,5.00E-04
2026/8/25 02:14,MW2038B10274,A47,A00045,-0.06038,51718.4,52532.2,3.24E+00,6.20E-04
2026/8/25 02:14,MW2038B11924,A47,A11831,-0.06657,50394.3,52485.5,3.24E+00,5.10E-04
2026/8/25 02:14,MW2038B07803,C47,A00045,-0.05819,54476.2,51332.4,3.24E+00,6.30E-04
2026/8/25 02:13,MW2038B11923,A47,A11831,-0.08725,51413.9,54040.9,3.24E+00,5.00E-04
2026/8/25 02:13,MW2038B14927,A47,A00045,-0.06855,51266.9,53378.9,3.25E+00,6.10E-04
2026/8/25 02:13,MW2038B00320,A48,A00045,-0.02647,53157.4,54681.8,3.24E+00,6.60E-04
2026/8/25 02:12,MW2044B09816,O,A00045,-0.0476,52339.2,54310.9,3.23E+00,1.02E-03
2026/8/25 02:12,MW2038B03047,A47,A00045,-0.04666,53799.7,54241.1,3.24E+00,6.10E-04
2026/8/25 02:12,MW2038B11922,A47,A11831,-0.02314,51934.4,53782.6,3.24E+00,5.10E-04
2026/8/25 02:12,MW2038B16995,A48,A00045,-0.04113,50633.7,52321.7,3.25E+00,5.90E-04
2026/8/25 02:11,MW2038B11921,A47,A11831,-0.02705,54546.2,52554.6,3.24E+00,5.30E-04
2026/8/25 02:11,MW2045B01816,CLL,A00045,-0.06355,52110.2,50952.1,3.24E+00,1.40E-03
2026/8/25 02:11,MW2045B34369,O,A00045,-0.0877,52602.9,53292.8,3.24E+00,9.70E-04
2026/8/25 02:11,MW2038B11920,A47,A11831,-0.01086,51846.4,50468.5,3.24E+00,5.10E-04
2026/8/25 02:10,MW2016B01834,CHH,A00045,-0.05009,52797.1,50384.4,3.22E+00,5.80E-04
2026/8/25 02:10,MW2038B11919,A47,A11831,-0.09955,52194.9,52547.8,3.24E+00,5.20E-04
2026/8/25 02:10,MW2017B24347,AC20,A00045,-0.05778,50746.3,51133.5,3.23E+00,8.60E-04
2026/8/25 02:10,MW2038B11918,A46,A11831,-0.09389,53103.3,51876.7,3.24E+00,5.20E-04
2026/8/25 02:10,MW2038B00054,A47,A03038,-0.0292,53818.4,50198.5,3.24E+00,6.30E-04
2026/8/25 02:09,MW2038B11917,A46,A11831,-0.04824,54599.3,54248.2,3.24E+00,5.10E-04
2026/8/25 02:09,MW2038B00050,C47,A03038,-0.03039,51188.7,54568.8,3.24E+00,7.10E-04
2026/8/25 02:09,MW2039B18392,C47,A23274,-0.03136,54617.3,50856.1,3.25E+00,5.10E-04
2026/8/25 02:09,MW2038B00051,C47,A03038,-0.05527,53933.3,54531.6,3.24E+00,6.60E-04
2026/8/25 02:08,MW2039B18391,C47,A23274,-0.08916,54210.5,50284.6,3.25E+00,4.50E-04
2026/8/25 02:08,MW2038B00087,A47,A03038,-0.08389,54270.2,53226.3,3.24E+00,6.20E-04
2026/8/25 02:08,MW2038B00277,O,A03038,-0.06,53933.8,54815.9,0.00E+00,0.00E+00
2026/8/25 02:08,MW2039B18402,A47,A23274,-0.062,53850.8,54537.6,3.25E+00,4.80E-04
2026/8/25 02:08,MW2039B18400,A46,A23274,-0.0721,53879.2,53248.6,3.25E+00,4.90E-04
2026/8/25 02:07,MW2038B07849,A48,A23274,-0.04627,51822.9,50831.5,3.25E+00,5.20E-04
2026/8/25 02:07,MW2038B07847,A47,A23274,-0.01295,54594.5,50037.2,3.24E+00,5.20E-04
2026/8/25 02:06,MW2038B07850,O,A23274,-0.02414,51159.5,51116.7,0.00E+00,0.00E+00
2026/8/25 02:06,MW2038B00086,A47,A03038,-0.05449,54509.6,51555.2,3.24E+00,6.30E-04
2026/8/25 02:03,MW2038B00088,A48,A03038,-0.049,51423.3,52668.7,3.24E+00,6.20E-04
2026/8/25 02:02,MW2038B00085,A48,A03038,-0.0143,51925.6,54320.8,3.24E+00,6.40E-04
2026/8/25 02:02,MW2044B26883,AC20,A03038,-0.04521,51137.7,50094.2,3.24E+00,8.40E-04
2026/8/25 02:01,MW2038B07846,A47,A23274,-0.07463,51106.3,53723.5,3.25E+00,5.20E-04
2026/8/25 02:01,MW2044B27167,A46,A03038,-0.09897,53827.3,53909.7,3.24E+00,6.10E-04
2026/8/25 02:01,MW2038B11803,A47,A03038,-0.08956,50879.4,51554.4,3.25E+00,6.30E-04
2026/8/25 02:01,MW2038B07852,C48,A23274,-0.07992,54175.8,51863.6,3.24E+00,5.20E-04
2026/8/25 02:01,MW2038B11802,A47,A03038,-0.01671,52583.4,51444.9,3.25E+00,6.20E-04
2026/8/25 02:00,MW2038B07851,A48,A23274,-0.03645,51117.7,54507.1,3.25E+00,5.20E-04
2026/8/25 02:00,MW2039B18380,C47,A22564,-0.09984,54540.9,51403.7,3.24E+00,5.80E-04
2026/8/25 02:00,MW2038B07853,A48,A23274,-0.05733,51702.4,54161.3,3.24E+00,5.00E-04
2026/8/25 02:00,MW2039B18381,C47,A22564,-0.07326,53285.4,52600.5,3.25E+00,6.10E-04
2026/8/25 02:00,MW2038B07834,A47,A23274,-0.05433,52817.8,49654.4,3.25E+00,5.40E-04
2026/8/25 01:59,MW2038B11907,C47,A22564,-0.04224,54181.1,51335.7,3.24E+00,6.00E-04
2026/8/25 01:59,MW2038B00052,C47,A12613,-0.01568,50758.7,52402.4,3.24E+00,5.10E-04
2026/8/25 01:59,MW2038B11909,C47,A22564,-0.09729,54699.5,50796.4,3.24E+00,6.20E-04
2026/8/25 01:59,MW2038B11584,C46,A12613,-0.01553,54047.5,52798.9,3.24E+00,5.10E-04
2026/8/25 01:59,MW2038B11910,C47,A22564,-0.07006,53248.8,51862.8,3.24E+00,6.00E-04
2026/8/25 01:58,MW2038B11905,C47,A12613,-0.02247,54236.3,52448.4,3.24E+00,5.10E-04
2026/8/25 01:58,MW2038B11911,C47,A22564,-0.09163,54916.1,53848.2,3.24E+00,6.00E-04
2026/8/25 01:58,MW2038B11903,C47,A12613,-0.04527,53111.6,51659.6,3.24E+00,5.10E-04
2026/8/25 01:58,MW2038B11912,O,A22564,-0.04547,54844.7,53069.7,0.00E+00,0.00E+00
2026/8/25 01:57,MW2039B18420,A47,A12613,-0.05984,54030.9,50915.6,3.24E+00,5.00E-04
2026/8/25 01:57,MW2039B18419,A48,A12613,-0.05783,54624.5,50627.5,3.24E+00,4.90E-04
2026/8/25 01:56,MW2039B18418,A47,A12613,-0.06678,53865.4,53343.1,3.24E+00,5.00E-04
2026/8/25 01:56,MW2039B18417,A47,A12613,-0.08297,54406.7,51135.3,3.24E+00,5.00E-04
2026/8/25 01:55,MW2039B18416,A47,A12613,-0.08105,54188.6,51879.9,3.24E+00,5.00E-04
2026/8/25 01:55,MW2038B11913,C46,A22564,-0.07537,54656.2,49971.8,3.25E+00,6.00E-04
2026/8/25 01:55,MW2038B00325,A47,A22564,-0.06496,52786.6,52615.6,3.25E+00,6.90E-04
2026/8/25 01:55,MW2039B18362,A47,A12613,-0.05541,53962.9,49321.6,3.24E+00,5.30E-04
2026/8/25 01:54,MW2039B18395,A47,A12613,-0.0779,50644.8,51291.4,3.24E+00,5.30E-04
2026/8/25 01:53,MW2038B00089,AC20,A22564,-0.03123,52187.2,54398.6,3.24E+00,8.40E-04
2026/8/25 01:53,MW2039B18394,A47,A12613,-0.06082,50400.6,51380.4,3.24E+00,4.90E-04
2026/8/25 01:53,MW2039B18403,C47,A22564,-0.09117,54179.7,52940.2,3.24E+00,5.90E-04
2026/8/25 01:53,MW2038B10249,A48,A01556,-0.08703,50809.3,53459.5,3.24E+00,5.40E-04
2026/8/25 01:53,MW2039B18393,A47,A22564,-0.0862,50715.7,53916.7,3.24E+00,5.80E-04
2026/8/25 01:52,MW2039B18340,O,A22399,-0.09086,53681.7,54721.7,0.00E+00,0.00E+00
2026/8/25 01:52,MW2038B00420,B47,A01556,-0.0635,54387.9,52189.3,3.24E+00,5.50E-04
2026/8/25 01:52,MW2038B10376,A47,A01556,-0.08644,50843.2,54901.1,3.24E+00,5.20E-04
2026/8/25 01:51,MW2038B03145,A47,A01556,-0.04026,51682.8,53226.9,3.25E+00,5.20E-04
2026/8/25 01:51,MW2038B00416,B47,A01556,-0.0491,53953.6,49604.8,3.24E+00,5.90E-04
2026/8/25 01:50,MW2038B00440,B47,A01556,-0.06174,50330.7,53386.1,3.24E+00,5.80E-04
2026/8/25 01:50,MW2038B00441,B47,A01556,-0.01547,52247.4,50015.9,3.24E+00,5.80E-04
2026/8/25 01:50,MW2039B18351,C47,A22399,-0.08911,50915.7,54514.8,3.24E+00,5.60E-04
2026/8/25 01:50,MW2039B18350,C48,A22399,-0.04647,54510.6,51586.6,3.24E+00,6.00E-04
2026/8/25 01:49,MW2038B10356,A47,A01556,-0.01099,54002.7,53210.8,3.24E+00,5.20E-04
2026/8/25 01:49,MW2039B18349,A47,A22399,-0.01242,53651.7,53137.2,3.24E+00,6.10E-04
2026/8/25 01:49,MW2038B10357,A47,A01556,-0.03856,52274.5,49700.5,3.24E+00,5.20E-04
2026/8/25 01:49,MW2039B18348,C47,A22399,-0.0783,53520.8,51118.8,3.24E+00,6.00E-04
2026/8/25 01:49,MW2038B10351,A47,A01556,-0.03998,53742.1,51241.3,3.25E+00,5.30E-04
2026/8/25 01:48,MW2039B18347,C48,A22399,-0.02627,54206.1,51431.3,3.24E+00,5.80E-04
2026/8/25 01:48,MW2038B10352,A47,A01556,-0.09621,52862.3,53073.6,3.25E+00,5.20E-04
